id,title,sector,sector_confidence,sector_flag,country,country_confidence,country_flag,year,year_method,year_confidence,year_flag,report_type,type_note,type_confidence,type_flag,sroi_ratio,ratio_confidence,ratio_flag,quality_pct,n_quality_flags,all_flags
138,Reports Database:Off Centre Social Return on Investment,other,LOW,UNCLASSIFIED — manual review needed,UK,MEDIUM,NARROW margin (1),,scraped_date_fallback,NONE,UNKNOWN YEAR — scraped date not used; set to null,Evaluative,keyword_match,MEDIUM,,,N/A,,56.2,1,SECTOR: UNCLASSIFIED — manual review needed | COUNTRY: NARROW margin (1) | YEAR: UNKNOWN YEAR — scraped date not used; set to null | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental
140,Reports Database:Placing a Value On Work,housing,LOW,TIED between housing and employment — ambiguous,UK,MEDIUM,,2009,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,50.0,2,SECTOR: TIED between housing and employment — ambiguous | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
141,Reports Database:The economic and social return of Action for Children’s East Du,other,LOW,UNCLASSIFIED — manual review needed,UK,HIGH,,2009,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,50.0,4,SECTOR: UNCLASSIFIED — manual review needed | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
146,Reports Database:First Steps Housing Project Inc. Final SROI and Evaluation Repo,housing,MEDIUM,,Canada,MEDIUM,NARROW margin (1),2014,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,2,COUNTRY: NARROW margin (1) | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
147,Reports Database:North Lanarkshire Scramble and Quad Bike Club A Social Return o,other,LOW,UNCLASSIFIED — manual review needed,Unknown,NONE,UNKNOWN COUNTRY — manual review needed,,scraped_date_fallback,NONE,UNKNOWN YEAR — scraped date not used; set to null,Forecast,keyword_match,MEDIUM,,,N/A,,,0,SECTOR: UNCLASSIFIED — manual review needed | COUNTRY: UNKNOWN COUNTRY — manual review needed | YEAR: UNKNOWN YEAR — scraped date not used; set to null
148,Reports Database:A Social Return on Investment Analysis of the M-PACT (Moving Pa,health,LOW,TIED between health and housing — ambiguous,Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2014,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,25.0,1,SECTOR: TIED between health and housing — ambiguous | COUNTRY: UNKNOWN COUNTRY — manual review needed | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
149,Reports Database:Manchester Sport and Leisure Trust December 2013 Headline Repor,sports,MEDIUM,,UK,MEDIUM,,2013,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,31.2,2,TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental
150,Reports Database:Women Moving Forward SROI Case Study,housing,LOW,TIED between housing and education — ambiguous,Canada,MEDIUM,,2005,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,43.8,3,SECTOR: TIED between housing and education — ambiguous | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
151,"Reports Database:Talensi Farmer-Managed Natural Regeneration Project, Ghana, Soc",environment,MEDIUM,,Australia,MEDIUM,,2012,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,62.5,2,YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p4_only_material: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives
152,Reports Database:Social Benefit Analysis of Hotel Training Centre’s Room Attenda,employment,MEDIUM,NARROW margin over health (score diff=1),Unknown,NONE,UNKNOWN COUNTRY — manual review needed,2011,modal_800chars,LOW,CHECK: only 1 occurrence,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,31.2,2,SECTOR: NARROW margin over health (score diff=1) | COUNTRY: UNKNOWN COUNTRY — manual review needed | YEAR: CHECK: only 1 occurrence | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p3_value_what_matters: WEAK — only 1 keyword; may be coincidental | QUALITY: p6_be_transparent: WEAK — only 1 keyword; may be coincidental
153,Reports Database:Manchester Sport and Leisure Trust December 2013 Full Report,education,MEDIUM,NARROW margin over sports (score diff=1),UK,MEDIUM,NARROW margin (1),2013,explicit_pattern,HIGH,,Evaluative,assumed_evaluative,LOW,ASSUMED EVALUATIVE — no keyword found,,N/A,,37.5,3,SECTOR: NARROW margin over sports (score diff=1) | COUNTRY: NARROW margin (1) | TYPE: ASSUMED EVALUATIVE — no keyword found | QUALITY: p6_be_transparent: Verify: generic terms may produce false positives | QUALITY: p7_verify_result: WEAK — only 1 keyword; may be coincidental | QUALITY: p8_be_responsive: WEAK — only 1 keyword; may be coincidental
